583,한명욱,이 광고 보고서 롯데리아 제끼고 맥도날드 보내고 KFC 죽이고 버거킹으로 간다!!!
584,ᄃᄒ,드디어 아이언드레곤이
585,sugar,야~ 올데이킹은 무너졌냐?
586,으리으리,이 햄버거는 제가 먹겠습니다 신사답게
587,이기웅,형님믿고 더블로 갈께여 오늘 햄버거하나사먹어야지
588,kronik,광고 눌리고 싶은 충동은.첨이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 광고 잘뽑았네
589,JiHyoungLee,그럼 햄버거는 제가 먹습니다... 신사답게...
590,송원이,드디어 이 cf가 나왔구나
591,생각의자,예형님
592,드라마라인프로듀서_이주홍,믿고 더블로 가!
593,신똥쟁,좋아요가더 많은 광고는 오랜만이네..
594,배현성,드뎌광고를절대동안(만18세때미모) 드래곤K(곽철용 김응수)
595,휴지바께모태,Ask and go to the blue
596,진수사실원반,해쉬스완 나와서 해쉬브라운 광고 하면
597,김덕수,야!~ 나도 보험들고 다 산다 니가 버거킹을 안먹어주면 그땐~마 ! 내가 깡패 가되는거야~마!
598,곽철용,먹고 더블로가!
599,JiAYJ,👌🏻
600,MiracleJJ,ㅎㅎ 광고효과있는만큼 우리모두 사먹어요
601,Sungue,타짜삼이 쏘아올린 작은공ㅋㅋㅋㅋㅋㅋㅋㅋ
602,산나국,믿고 두번 보고 간다
603,a응큼늑대,젊은 친구  신가 답게 행동해
604,이왕건,조회수 쭉쭉오르네   곽철용좌 임팩트 ㄷㄷ해
605,진실의방TV-세상모든진실을밝혀드림,아늬... 진짜 이걸 만들다니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대박ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
606,최영민,"광고를 보려고 클릭하고 들어간 것도 처음인데, 몇 번을 반복해서 보는거야!!ㅋㅋㅋ"
607,엔몬Ěņģēł_Đêmøń,니가 내 패티를 건드리며는마! 그땐 맥도날드가 되는거야1
608,RicardoMilos,오늘 버거킹이다
609,곽철용,누군뭐 패티두장 안먹어본줄알어?
610,fumkinG.,버거킹은 뭘 알어 확실히 ㅋㅋ
611,쁫사-이저,1초도 안망설이고 바로들어왔쥬
612,상상도못한정체,마참내!
613,베르디,ㅋㅋ결국 이광고 나왔네
614,보이쉬한뷰티,진짜 저렇게 주문하면 직원도 저렇게 받아줄까?
615,JJMOTORCAR2,내가 버커킹을 먹은지 17년이됬다..그 100중에 나처럼 광고 찍은 사람은 나뿐이다
616,··,쥔쥔뽜리 쥔쥔뽜
617,우우뿌,내가 집에서 혼자 따라해 본 명대사1.타짜 - 묻고 더블로 가!2.해리포터 - 윙가르디움 레비오우사3.어벤져스 엔드게임 - 어벤져스!!!! 어쎔블
618,스티브잡스,ㅎㅎ
619,LionKang,"""내 진즉 처리했어야 하는건데 햄버거는 버거킹이야"""
620,JWC,버거킹 역사상 최고의 영입
621,김호재,광고 좋다
622,لاتغركضحكتيكلهدموع,😘😘
623,아무도아닌자,크으...
624,TOMA,내일 점심음 더블이다!!
625,기블네랑스,ㅁㄱ ㄸㅂㄹㄱ
626,jhH,점원 손모양따라하는거 졸귀탱 ㅋ 나만 그런가요
627,ᐛ돈까스윙스,하 보이지마자 바로옴
628,WoonieKim,근데 맛잇겟다 패티두장에 해쉬브라운이라니
629,샷적중,댓글은 1.6인데 조회수는 더블을 넘어섰네
630,카트루,4달러 형님 막을 내리고 철용이 형님 전성기 이군
631,늅늅씨,철용이가 드디어 광고를회장님 더블이 막힐거같습니다묻고 트리플로가
632,래몬슈가의병맛세상,저번 에는 김두한에 이어서 이젠 곽철용?
633,동대문쿤,아 또 나오네저번에 사딸라 할때도 진짜 그러더니;;버거킹 가야지
634,익명,묻고더블로가!
635,PKM119,묻고 더블로가!
636,강지원,묻고 더블로가!
637,보리멸,그러고 보니 저 뒤에 양복을 입으신분은 어디서 많이본... 김두한?
638,Styx,광고도 더블로 봤습니다
639,대충입자,그래 철용아 너믿고 한번 배팅해본다
640,소비에트테러리스트404,최고의 광고이다 이게 내 결론이다.
641,박성진,광고 들으려고 클릭한건 사달라이후 오랜만이네요.
642,쭈얀,베라 이후로 광고를 보려고 직접찾아온것은 처음이야...
643,하성표,이제 나오는구나 ㅎㅎㅎㅎㅎ
644,강현준,패티 하나에 사딸라를 태워~? 묻고 떠블로가!
645,윤인권,묻고따블로가??☝ (^0^)==☝     ☝(^0^)==☝묻고따블로가!!
646,방개약,다음은 궁예인가?
647,두둥,"와...조회수 308만 광고다...이광고가 어떻게 여기까지 왔냐?라이즈 오브 킹덤즈 재치고,왕이 되는자 재치고,중국인 더빙게임 다 죽였다..."
648,jihoonlim,광고들으려고 클릭해서 들어와본것도 처음이고한번더 클릭해서 또 들어와본것도 처음인사람 ?
649,S.J.Kim,ㅋㅋ 광고를 무한 재생중이네 ㅋㅋ
650,vvvuZsz,드디어 나왔네버거킹이 확실히 광고컨셉 잘 하는듯
651,JasonPark,좀더 길게 만들면 재미있을듯 ㅎㅎㅎㅎ
652,치킨텐더,4달라.묻고더블로가  버거킹 세계관 확장
653,TeamScania,사딸라부터 철용좌까지 버거킹 이시키들 뭘좀 아네ㅋㅋㅋㅋ
654,닭갈비먹다걸린닭,지난번엔 4딸러더니만 요번엔 묻고 더블이냐
655,soonbaekh,노랑색 정장 아재 뒷모습 자주 나오네 ㅋㅋ
656,orion-,버거킹 사랑해요
657,미스터미세스,아 끝에 방터졋네
658,하르트라인,콜라보 영상 예상해봅니다.사딸라~ 더블로가
659,JINSK,드디어 응수 아조씨 cf찍었네
660,김연우,이 광고엔 광고를 붙여도 합법ㅇㅈ
661,리즈,떠블로 ㄱㅏ
662,SRayLE,이정도면 광고의 저작권이 공공소유가 아닐까 싶다.
663,HangilJeong,물 들어올 때 노 저어라
664,내이름알필요잇나?,곽철용 숲노래 좋음
665,서동현,묻고 더블로 봤다
666,서정호,광고 어디서 봤는데
667,가끔이,내가 직접 검색해서 들어왔네 버거킹 티저를 다 봤는대 유튜브 알고리즘이 이걸 추천을 안하네 그럼 직접 찾아가지 머
668,줘500원만,역시 버거킹ㅋ
669,도현아밥먹자,내인생 광고에 좋아요누른거 처음이다
670,노유현,빛철용
671,진혁강,버거킹형 댓글달아줘
672,돈좋아하는송곰님,노란색옷 김두한 아닌가여?
673,최수혁,버거킹 이자식들...광고에 재능있나봐
674,김형일,그래 내가 기다리던 광고임^^
675,Xenon54,이제 야쿠르트 광고도 각인가
676,은범정이구현박,김영철 아이어드래곤 콜라보한번가자
677,삼각형,버거킹 진짜 머리 잘 굴리네
678,화봉요원,철용형님이면 믿고 가야죵
679,I'mnotgayᆞ,오늘부터 버거킹만 먹는다
680,Mr.kim,너 내 밑에서 버거 만들 생각없냐?우리같은 사람들이  세상 경우란 경우는 다 어기고 살았어도 나랑 버거는 경우 차려야지!
681,꿀꿈곰돌이,ㅇㅋ 이젠 버거킹 다녀야지
682,서태욱,"알바야, 감튀 하나 찔러봐!"
683,이상훈,드디어 나왔다 응수옹의 광고
684,WoongkyuPark,사딸라에 이어서 광고 잘 만들었다
685,오태식,이거 언제나오나했다
686,하루살이,젊은친구 나 믿고 떠블 로 가
687,〰비월향,솔직히 오뚝이다트 묻고떠블로 가 보고 들어온사람 1명쯤음 있다 ㅇㅈ? 내가 그랬음..
688,BJ론빵,묻 묻 묻묻묻묻 묻고 더블로가 파토네 적금 붓고 보험 들고 더블 더블 더블로가
689,플리,타짜...
690,돛대,와 완벽하다.. 목소리 또한.
691,어찌하리,화란아 나도순정이있다니가 이런식으로 내순정을 짓밟으면 마!그때는 내가 깡패가되는거야!내가 널 깡패처럼 납치라도하랴!
692,KTXSancheon,행사 기간 묻고 더블로 가는거 묻고 더블로 갑시다.
693,이찰스,광고 클릭하게 만드는 아이언 드래곤
694,지나가던상남자,"철용형님 더블패티 후기 망하면 ""묻고 다시가!"" 하시려나?"
695,Bluebullet,오늘 점심은 버거킹이다. 이게 내 결론이다.
696,감마,고니야...감튀 하나 찔러봐라
697,경영학플러스알파,나 믿고 더블로 가....
698,무플을보면짖는개adogbarkingwithoutcomment,Ask and go to the blue.
699,말라카이트,묻고 더블패티로 가!
700,악플의교과서김주형,어이 젊은 친구 신사답게 행동해
701,토니와쥬니,광고 댓글보러옴 ㅋㅋ
702,sprinter89,이야! 이게나옴
703,한승훈,아이언드래곤님 혹시 버거킹에게 납치됐다면당근을 더블로 흔들어주세요
704,제이,광고를 계속 보게되네 ㄷㄷ
705,Wootso웃소,왜 뒤에 사딸라 김영철씨가있지?
706,TACHANKALord,굿굿
707,AQUABLUE,16초 20초 김두한 뒤통수 까메오출연 버거킹 성님 광고좀 찍을줄 아시네 ㅋㅋㅋ이런 짤잼을 ㅋㅋㅋ
708,날강두,관철용
709,이찬희,곽철용은 흥한다이게 내 결론이다
710,서동현,조회수 뭐냐..
711,핀켓,응수짱 광고 찍었다능~!
712,고진혁,아이언드래곤 볼려고 왔어요ㅋㅋㅋㅋㅋㅋ
713,오재혁,버거킹 광고는 역시 잘만듬
714,공대생,버거킹 유니버스가 이렇게 이어지네 4달라에서 곽철용으로 ㄷㄷ 노란자켓 영철이형... 거의 마블 유니버스 급
715,아수라닭발,전설적인 명대사
716,서재원,전설의 아이언드레곤
717,加德满都,그래 형님을 믿고 더불로 가보겠습니다
718,이덕구,버거킹다음에는 뭐나올까?
719,하루,ㄹㅇ이됬네
720,규자TV,아놔...광고를 반복재생하고 있다니그사이 사딸라 영철형님 뒷모습은 으응?ㅋㅋ
721,너네어머니건강하시냐,이시간에 버거킹광고보는 내인생레전드
722,하하하,이제광고를 4달라 하고 묻고더블로가면 완벽
723,자막하는죠죠러,묻고 떠블로 가 어뜨케 하나도 안틀리고 발음까지 똑같을수가 있지
724,조상혁,제가 위가 작아서
725,콤콤TV,이야 결국은 광고 찍으시네요~~
726,유재환,버거킹 가아자 ㅎ
727,Dandilion댄디라이언,나이제 버거킹만간다
728,전자램지,맥도날드는 무너졌냐 이 섀꺄?
729,깜장콩,"오늘부터 롯데리아에서 버거킹으로 갈아타겠습니다. 곽철용 행님 믿고,"
730,박기서,나도 ㅋ
731,흑돌이TV,클릭을 안할수가 없었다
732,박하사탕&mintcandy,묻고 더블로 가!
733,LeeDavid,조만간 버거킹 가서 더블 버거 주문한다
734,김민수,아이언 드래곤은 역시 코발트블루
735,하하호호,철용이형님
736,호구,내껀 없나?? 어때 예림이~
737,장상욱,버거킹 칭찬해
738,리창룡,살다살다 광고보러 들어온건 처음이다
739,유틸러,...........므꼬?타블로가?!
740,너굴,올데이킹 하앍 묻고더블로가
741,독고다이,묻고 더블로 가
742,꿀벌댕댕,와 드디어 광고 찍으셧네 ㅡㅋㅋㅋ 사람들이 재미삼아 올린글이라고 생각햇는데.ㅡㅋㅋㅋㅋ 역시 대세구나.ㅡㅋ
743,월피스카터,버거킹..이제 던질까말까 광고만 찍으면 올해는 성공이다
744,박정규,"'묻고 더블로 가' 이걸 진짜로 광고로 만들었네.더블 올데이 킹 하루종일 5,900원??? 한번 먹으러 가야겠다 ㅋㅋㅋ이런 버거 이런 광고 안만들 이유가 없지.섭외안한 햄버거프랜차이즈들이 바보 하하😂😅😆"
745,히뜨다히뜨,미쓰리에서도 선심이 형부한테 ''신사답게 행동해'' 라고 하는데 개웃김 ㅋㅋㅋㅋㅋ
746,hyoungtakkim,상단 광고영상을 눌렀네ㅋ
747,공이사,영화도 흥행 몇년지나  광고까지 사람일은 모르는거진짜   그럴려면  준비하고있어야지
748,너천재,천하의 곽철용이가 햄버거광고한다고 알려주랴?
749,TENTENTEN,머야 광고따위에 왜 댓글을 내가달고있지.. 댓글 묻고 더블로가
750,ᄏᄏᄏᄏ,패티가 더블이야 곽철용이가 나와 버거킹이 답이다 이게 내 결론이다
751,게이머닝겐,역시 버거갓
752,이윤수,광고 보려고 클릭은 처음 ㅋ ㅋ
753,정닉,드뎌 나왓너
754,아이가남자다,광고 묻고 더블로 가 ~
755,OpJason,약 3차례에 걸친 철용좌 광고 티져 끝에 드디어 나왔네요 ㅋㅋㅋㅋㅎ 기대를 저버리지 않고 유쾌하면서 기가 막히네여 ㅎㅎ  이거 아이언드래곤 때문이라도 다음에 버거킹 가서 묻고 더블로 가보겠습다 ㅋㅋㅎㅎㅎㅎ
756,강남콩,드디어 나왔구만
757,우리커플,상업 광고 안 찍으신다더니 ㅎ
758,J.O.PARK,버거킹CF 다음 편은 펭수일 듯ㅋㅋㅋ
759,김태성,조회수 어마어마하네
760,아놕,내일 먹어봐야징
761,sghauf472,이야... 맥도날드 캐릭터가 너 왜 버거킹갔어라고 하는거보다 이형이 너... 맥도날드갔다간 변사체가 된다? 하는게 더 무섭겠다야...ㄷㄷ
762,박정현,그렇게 차를 타고 집에 가면서 담배를 찌를려다 차에 치이고 마는데
763,broly,김두한도 나왔는데...이젠 저분까지 나왔네
764,공혁준,와 버거킹 답글 일일이 달아주는거 실환가 심지어 복붙도 아니네 쩐다
765,김꼴데,구독도 더블로  클릭
766,승찬이,전에 철용이 형님이 버거킹에서 cf찍는거 누가 사진찍어서 sns에 올라왔을때 부터 광고 언제뜨나 기다렸는데 드디어 떳네요 ㅋㅋㅋㅋㅋ
767,skadbwls,아이언 드래곤을 보자마자 난 들어올수밖에 없었다고 한다..
768,EOYIK,킹 응 수
769,현칠이의행복한방송생활,영상 밑에 노란박스에 광고써져있는거 실수로 누르면 ㅈㄴ 빡쳤었는데 이건 일부러 누르게 된다..
770,카린a,광고를 클릭해서 들어와버렸다.
771,김다빈,갔다...
772,김후우,롯데리아 오징어버거 이후로 내손으로 광고 보러 들어오다니..
773,오징어,버거킹 이런건 잘하네 사딸라에 이어서 곽철용까지 ㅋㅋ
774,BandanaDee,진짜 광고 기획자 누구냐 4딸라도 그렇고 곽철용 까지 진심 댓글 하나 하나 읽어보는게 느껴진다
775,나쁜늅늅이,DC사람들 꿈이 이루어지넹
776,기모띠,저기 4딸라좌도 보이네
777,정원욱,버거 하나에 패티 둘을태워?
778,한지운,???:버거킹!
779,PAnonymous,저도 광고보려고 클릭하긴 첨이네요
780,민진,노란정장 4딸라 아저씨인가
781,엘티,회장님 식당가는 길이 막히는거 같습니다버거킹은 문닫았냐 이 셰끼야
782,ˇ수정,사딸라도 그렇고 아이언 드래곤도 그렇고 버거킹이 다 먹네ㅋㅎㅋㅎㅋ
783,도끼형,버킹아니가내money를무시하면마그땐강도가돼는거야패티트리플로가!!
784,8347abab,밈이 유행한시기보다 늦게 광고가 나온건 묻고 더블로 갈 새로운 햄버거를 만드느라 오래걸린거 아닐까요 허허
785,jha,대박
786,김민준,내가 광고를 클릭하다니..
787,ᄏᄏ,믿고 떠블로 가
788,주식관종,나도버거킹먹어야지 더블로ㅎ
789,박윤진,"사딸라에 이은 묻더블까지...버거킹 당신은 대체,,"
790,정지원,근데 이 대사 왤케 갑자기 확 떴어요?
791,l연아,묻을까말까?묻을까말까?!묻을까말까?!묻!묻!묻!묻고 떠블로가~사랑해요 아죠씨
792,5조500억,광고를 자발적으로 보냐고 ㅋㅋ
793,똥꼬쇼,버거킹 사딸라부터 알아봤다;;
794,junKKim,다음 버거킹 광고는 심영과 의사양반이 찍었으면 좋겠네요. 강력 추천합니다.
795,QuQ,버거킹이 드디어 미쳤어요
796,seungjaeyune,광고 크릭은 처음이다
797,tenderhouse,결국엔 찍었구나...!!
798,앵무새,빨리 2탄 안만들면 그땐 변사체가 되는거야
799,백련,이정재-김영철-곽철용-???다음타자는?
800,아모르파티,광고 대박이네 ㅋㅋ
801,황소교안,버거킹 대한민국 최고  버거!
802,forjex,묶고 더블로 가
803,you편집주식회사,4딸라에 이어서 묻고떠블이라니
804,이명훈,광고보려고 들어온건 처음이다
805,CHLim,젊은이 신사답게 한 줄로 서
806,DDy,물론 표정연기 감정연기도 잘하시지만 일단 기본 발성 자체가 좋으신듯.
807,증명없이사용가능,더블로 가
808,지노다이,나도 순정이 있다 롯데리아가면 나도 그때부턴 깡패가되는거야
809,Gazah1977,ask and go to the blue
810,반니스텔루이,햄버거 하나에 6천원을 태워? 5900원 이게 내 결론이다 묻고 더블로가!더블패티 올 데이 킹!고니야 감자도 찔러봐라하루종일 더블패티 세트가 5900원!버거킹!누군 임마 햄버거 안먹어본줄알암마?젊은 친구 신사답게 주문해
811,세모바지뚱이지밥,꿈에 그리던 광고가 드디어 나왔네.
812,주원,맛있겠누
813,치자나라피킨공주,철용좌...
814,VitchZena,응수좌 보러왔슴다. 광고를 직접 찾아서 본적은 27년동안 처음이네요
815,크리미뷰살빠지는레시피,광고 대유잼 햄버거는 앞으로 무조건 더블로 먹어야겠구만여
816,리라임레이티,2019년 한 해를 상반기 사딸라 하반기 묻고떠블로 화룡정점을 찍어버리네...
817,민구,오늘버거킹먹습니다
818,한기,버거킹은 ㅇㅈ
819,JiyunLee,쩐다
820,원동현,댓글이 다른곳에 올라와있는거랑 완전다르네 다 인위적이고 역시 대기업인가
821,TUNA,그나저나 여자분이쁘다
822,나다,안사멱으면 변사체가 된다  이게 내 결론이다
823,방방방,아 내일은 주문할때 더블루 주세요 해야겟다
824,크리스에반스,ㅋㅋ 응수좌보러광고 들옴
825,순범김,Ask me go and blue 아닌가
826,BroYang,변사체 되기전에 사먹어야지
827,SHL,묻을까 말까 묻을까 말까 묻을까 말까 묻을까 말까 묻 묻 묻 묻묻고 더블로 가!
828,올때메로나,와 비비큐는 망했는데 버거킹은 살렸네
829,W.KChoi,젊은친구 신사답게 더블로가~라고 하지
830,BrandonS,묻고 더블로가... 광고 클릭하는게 내 결론이다.
831,조상혁,따불라가자 웅수횽아
832,cashbox,곽철용버거로 한정판매하면 버거킹매출역대급찍을듯 철용아재가 싸인회하면서 ㅋㅋ
833,우덩덩덩,햄버거 건들지 말어 손모가지 날아가붕게
834,박명준,어이 젊은 친구 신사답게 행동해
835,smileface,드디어 팍철용 아조씨도 나오는구나
836,umr,알바생 역할하는분 외모 미쳤네 곽철용 보러왔다가 알바만 보네
837,WarframeSHU,이제 '돈받고 버거킹으로 가'라고 외치면 되는 부분입니까?
838,이정배,여기서 KFC를 가는 배신자가 있다 이게 내 결론이다
839,황금함대,캬 물들어올때 노 잘젓네
840,김인숙,처음으로 광고를 클릭했다
841,l곽철용l,그래 더블로 먹고 왔냐들..또 안먹으면 변사체가 된다..
842,ᄋᄋᄋᄋ,광고 인기가 거의 조정석 동원참치 급이네
843,2mugen1,역시나
844,박성환,알바야 감튀하나 찔러봐라
845,ᄋᄋ,패티2개? 맛있것네
846,JasonFredrikGriffinLee,"Today's dinner is Burger King, motherxxxxer! Ask and go to the blue!!!!"
847,자갈의일상채널,욷고 더블로 가!이거 왜 다시 뜨는지 궁금하네10년정도 된 영화에서 나온건데ㅋ
848,滿月,날아오르라 아이언드래곤
849,이준혁,희대의 빅매치 김영철 vs 김응수
850,PMCwolf,하아니 이게
851,choi-ssaeng최쌩,다음은 진진바리
852,꾸리,ㅋ 광고를 계속 보게하네 ㅋ
853,LuckyGuy,아니.... 이사람은 몇년전 영화 때문에 CF를 찍네
854,?.?,더블도 안되고 패티도 안되고 더블패티가 있다 이게 내 결론이다
855,트위치쿤,아니 다시올린건가? 왜 2번본거같지? 그뜻이였어???
856,벡터&3D펜커피,4딸라vs더블
857,WillKim,버거킹 존맛
858,Hermes,이 분 처음 뵌 게 추노의 좌의정인가 우의정인가 역할. 진짜 딱 상상해오던 나쁜 관료의 이미지와 똑 닮아서 진짜 몰입감 높게 재밌게 봤음. 그 위엄에 소름 돋기도 하고.. 봐왔던 빌런들 중 제일 위엄 쩜.
859,누누,버거킹 은 광고 낼줄아네
860,金忠玄,와 내일은 버거킹이다...
861,gajachitaSeok,내가 여기까지 어떻게 올라올줄 아냐? 맥도날드 제끼고 롯데리아 밟고 여기까지 올라온 놈이야~ ㅋ
862,꿿꿽쉟뚪쀍쮍,유튜브 알고리즘이 여기로 안내해준건 처음이네
863,천성호,오? 철용이가 광고에? 하면서 뜨니까 바로 봤다 손
864,한호승,10월달에 안 올리고 지금 올린게 신의 한 수인가 조회수 봐라 ㄷㄷ
865,곽철용,고니야 감튀 하나 찔러봐
866,날강두,와
867,김홍,ㅋㅋㅋ
868,김요일,이제 나오내
869,??????,올데이킹 안시키면 너는 변사체가 된다
870,UNKNOWN,이제 햄버거는 버거킹이다 버거킹만 존나먹는다
871,인생파도아니냐,광고를 찾으려는 건 처음 인듯
872,주우,이럴줄알았다
873,수퍼콘수퍼손,버거킹 일 잘한다
874,사연읽는남자혁이의,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
875,안치홍,아이언드래곤성님 어느 회사에서 광고 모셔가나  했더니  역시 버거킹 이네ㅋㅋㅋㅋ  이번광도 졸 잘 나왔네요ㅋㅋ 버거킹 역시  센스쟁이 ㅎㅎ
876,이천폭격기,4달라 아저씨도 있네
877,오제덕,이건구매각
878,잼민TV,아이템
879,김JIN,다음은 방탄유리 가자
880,채널옮김!채널옮김,노란색 양복 입은 사람 김두한 아님?
881,팩트폭격기,곽철용 뜨기전에 예전부터 곽철용따라하고 친구나 주변인들 지인들 웃기고그랬는데 어느새 떠버렸네...신기하다고스톱아이디도 곽철용장동식 이런거임ㅋㅋㅋ
882,bjfeelgoodtravel,더블가자
883,대한민국을사랑하자,사딸라
884,H.RB.,떠블로 하나더 광고만듭시다
885,VitchZena,이제 보험광고 하셔야합니다 응수좌님.
886,Hamboy,"야,너 내밑에서 패티구울 생각없냐?"
887,ToreVik,갓거킹은 인정이지
888,최민식TV,조회수뭐냐
889,totzkaArs,''묻고 사딸라가!''
890,민준일,아
891,김윤회,노란양복 아저씨는 김영철(김두한)이죠?
892,dhroh,신사답게 가서 사먹자
893,보고한다,이런게 광고다
894,영화볼래?,김응수도 버거킹 광고들어왔내
895,3033Beggar,버거킹은 죽었냐 이 쉐이키야?
896,조현인,광고보려고. 클릭했다
897,우리엄마먹지마,너 내밑에서 패티구울생각없냐?
898,mattHong,곽철용 캐릭터는 매년 재평가 되는구나 김응수님 흥 하세요!
899,HyangJi,광고보려고들어옴ㅋㅋㅋ2
900,김밴드오브,ㅋ
901,김대박,이것도 타짜3가 기대에 못미치니깐 과거에 타짜1이 비교가되서 회상이되고   그와중에 악역으로 호평받은 김응수가 나오면서 결국은 모델까지 하게되네. 그때 당시만하더라도 그렇게까지 인기있거나 하지않았는데 역풍이 무섭긴 무섭구나 생각듬.
902,하나기리도리,나 믿고 따따블로 가
903,호날두,광고 안봤으면 변사체 될뻔...
904,겨털산신령,묻고 광고 클릭하고 가
905,김네모,라이즈 오브 킹덤즈나 틱톡같은 극혐광고 거르고 이런 광고만 뜨면 좋겠다
906,선웅김,묻고 따블루가
907,CHECKITOUT,더블패티 안사먹으면 너 변사체가 된다
908,준성,읍네치킨가는 전혀다른 역시 갓버킹
909,파브르TV,젊은 친구 나믿고 더블로 가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
910,PDr.,얘들아! 저분이 패티가 작으시단다! 가서 패티 좀 키워 드려라~어이 젊은 친구 신사답게 햄버거 하나 먹고가!먹고 떠블로 가!패티도 커! 가격도 좋아! 더블패티 더블 올데이킹이 내 결론이다 이거야!내가 17곱에 버거킹 보이 생활을 했다.나는 어떻게 지점장까지 왔느냐? 잘난버거 제끼고 못난버거 보내고 더블버거처럼 두꺼운버거..다 먹었다!
911,NEWNEW,이제 야나두도 응수좌가 찍었으면...내가 야나두를 열일곱에 시작했다.그 나이때 영어회화 시작한 놈들이 100명이라 하면은지금 네이티브 스피커 수준까지 하는 놈은 나혼자뿐이야.나는 어떻게 여기까지 왔느냐눈으로 보고 입으로 따라하고말하기에 실용적인 영어들 다 반복했다고니야 너두 영어할수 있어야나두지금 등록하면 묻고 반값으로 가
912,루루,고투더블루 ㅋㅋㅋㅋㅋ
913,라이더스커널,ㅋㅋ 행님 믿고 더블로 가겠습니다
914,대한민국을사랑하자,내가모델하고싶다
915,구독하면프사니미래여친,떠블
916,김한성,개똑같네
917,오태경,노란색 양복 4딸라 아니야?
918,LilEpoch's,너네 광고 찍을 줄 아는구만
919,소리,ㅋㅋㅋㅋ 철옹짜응
920,이런아,광고만 3번 내손으로 클릭했다
921,내앞에고양이,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 이형님을 보고 안누르는사람이 있긴한거야?..가불기 에반데..
922,SunnSunny,"1. 어이 젊은 친구...신사답게 행동해   - 정장, 넥타이 등 패션광고 가능2. 애들아 이분이 담이 적으시댄다. 뒤에가서 담 좀 키워드려라   - 워터파크, 놀이동산 광고 가능3. 너 내 밑에서 일해볼 생각있냐?   - 잡코리X, 사람X 등 취업사이트 광고 가능4. 나도 적금 붓고 보험들고 그러고 산다   - 보험회사, 저축은행, 증권사 광고 가능"
923,유정운,광고5초순삭 하는 내가광고 시간이 너무  짤막하게 느껴져서 아쉬움이 남내ㅜ다음에는 좀더 길게
924,이기리ㅇㅇ,ㅋㅋㅋㅋㅋㅋㅋㅋ 알바야 나도 순정이 있다 니가 내 패티를 짓밟으면 마~ 그땐 내가 깡패가 되는거야!!
925,박민규,매출 더블로 가!
926,석가모니,이제 궁예 감기약가자 제약회사 놈들아
927,배스킨라빈스31,묻고 더블로가ㅏ!!!!!!
928,무명,Gonee: oh man ~ would you go to the  blue ?   // Box iron dragon:  I will bury and go to the blue
929,폭주토끼,광고를 스킵은 해봤어도 일부러 보려고 클릭한 건 처음이네 ㅋㅋ
930,위즈원,유튜브광고 싫어서바로 넘기고안보는데이건볼려고  검색하고눌렀다
931,샤이닝타느님,형이 왜 여기서 나와?
932,박종선,내가 살다살다 광고를 클릭해서 볼줄 몰랐음갑자기 버거킹 땡기네..
933,루루,원아이드잭 출연 안하고 최대수혜
934,이성계,고니 넌 뭐야? 고니: 난 더블 아니에요 한장이에요
935,휴지통,버거킹 성공 했네 철용이 형이랑 광고도 찍고
936,공상두,짧아서 아쉽노 변사체가 될 것 같네 이게 내 결론이다
937,minJ,광고 싫어하는데 누른 내자신이...
